cc_metric_0,cc_metric_1,cc_metric_2,cc_metric_3,cc_metric_4,cc_metric_5,cc_metric_6,cc_metric_7,cc_metric_8,cc_metric_9,cc_metric_10,cc_metric_11,cc_metric_12,cc_metric_13,cc_metric_14,cc_metric_15,cc_metric_16,cc_metric_17,cc_metric_18,cc_metric_19,cc_metric_20,cc_metric_21,cc_metric_22,cc_metric_23,cc_metric_24,cc_metric_25,cc_metric_26,cc_metric_27,cc_metric_28,cc_metric_29,cc_metric_30,cc_metric_31,cc_metric_32,cc_metric_33,cc_metric_34,cc_metric_35,cc_metric_36,cc_metric_37,cc_metric_38,cc_metric_39,cc_metric_40,cc_metric_41,cc_metric_42,cc_metric_43,cc_metric_44,cc_metric_45,cc_metric_46,cc_metric_47,cc_metric_48,cc_metric_49,click_coupon
0.1018343697,-1.5955963002,3.4037260912,0.9690367081,0.9813070362,-1.3901827709,0.733801207,1.7008201862,0.278167486,2.8632859149,-1.7066958805,1.0161414934,-0.0760728048,-2.6478924669,-0.5184897864,1.7853984366,0.7671446896,-0.6306316434,0.0116317329,0.6339436085,-0.7863378039,0.2273903613,-0.2214617222,-0.1070907838,0.2273903613,-0.4416812564,-0.1120750873,0.676758204,-2.6478924669,-0.2154504021,1.7008201862,-2.8073146094,-0.103095862,-0.8190350331,-5.2882846789,3.7474936346,3.1516862834,-13.8231312269,0.2948179903,-1.4671331698,3.7474936346,5.5156428433,0.1803822353,4.6167952369,-11.109981415,5.7701387591,-0.8190350331,-6.227585452,-0.5236927096,2.4745505928,1
0.0962679013,2.9062104237,3.3668368975,0.0906107135,0.2553489146,0.1196774968,0.4831622473,5.1878727095,5.9769915626,0.0794169854,-0.0872684012,-0.4794837558,7.9247916851,3.2170512174,-1.4795763294,-4.5368488049,-0.1880855064,-1.040346126,0.8572489039,-0.3858733241,4.8148799722,-3.9371395366,1.119605289,-2.4765912297,-3.9371395366,-1.6297074397,-0.682670119,-1.0460396868,3.2170512174,-0.7962000288,5.1878727095,0.4822071238,1.1489126434,3.5196240766,-2.3052492666,-6.9254245197,1.7801509912,3.9005205791,2.1881782005,-1.8352068976,-6.9254245197,-9.0015618788,-1.5199759354,2.6023650938,1.0653275264,0.590024223,3.5196240766,7.5136200681,0.2138004769,3.6865973099,0
-0.896782498,-0.3547874585,1.5939466223,-1.6381806362,0.49827446,0.0751279967,-0.5879473935,1.7737821416,-5.4440250489,-2.0510091443,1.4632801286,-0.3702619384,-4.2078488501,-1.037752496,-0.9708693542,0.2187527201,-1.6191441111,-0.776057975,0.7013563622,0.9367090803,-2.0782023953,0.030391007,-0.3780801541,1.9050604484,0.030391007,-0.0546152274,0.3195744287,1.075279943,-1.037752496,0.2702125742,1.7737821416,0.9974748401,0.6621820196,1.9740907013,1.8634608103,-0.8159734184,0.1744639658,-0.2310077044,0.6181715757,-1.9799832531,-0.8159734184,-2.9733726339,0.9876157026,-0.7837658001,-3.730591132,-1.4069979324,1.9740907013,-0.6992401414,0.5856044329,2.9591341353,0
-0.6448753762,-4.7765466606,-2.062843919,0.6261998729,0.0162665289,4.566444875,-0.3719778639,-13.200495784,-3.4136475053,-0.7369820541,-1.2799868647,0.0657892804,10.2986182249,-1.2644886024,0.5250690527,-1.8632902732,-1.8637915303,0.5331722614,-0.9010774533,0.5194741439,3.8376729097,-0.7614075266,-0.3599905447,4.5194056242,-0.7614075266,-0.7482809719,0.0773366077,0.2007619925,-1.2644886024,0.6557152645,-13.200495784,4.4604083672,1.1874742259,0.5215352278,1.6731567784,-1.5932909239,-1.1432700785,10.4051157417,1.1767689043,3.5848579397,-1.5932909239,5.4673516617,4.7565181684,0.6636145557,5.6630793127,2.0822232295,0.5215352278,9.9500922062,1.4971241602,8.8651764591,1
-1.8006269236,1.3114465319,0.0270456018,-0.3023162165,-1.2221175788,3.7226073933,-0.0110882356,-6.316220689,-6.1803560677,-1.8032024683,-0.2887550442,-0.2998539328,2.1963580125,0.2009428285,0.1662952849,-1.6062879455,-0.6791307996,-0.8133661112,-0.7182881364,0.0583969184,-0.341136639,1.5106009038,0.5177930444,-0.936534179,1.5106009038,0.0284754635,-1.5597013782,-1.6346601877,0.2009428285,1.6515642029,-6.316220689,2.8978699639,0.6523461236,-1.5406452641,1.4170823656,-6.7247544085,0.7735662956,2.9003485255,-0.5345898872,-1.7174554553,-6.7247544085,-5.7495635508,1.0150387711,3.0483758517,-2.8916310936,-2.5601112306,-1.5406452641,2.6110735561,1.2539979793,1.0498666167,0
0.8700444033,-0.2549052139,0.2201265727,0.7906457643,0.671417809,-4.420675819,-0.7037327521,1.2497956793,0.7401587101,0.1584515782,0.1356506755,-2.0089738796,5.9429947433,1.7401807547,-0.2528984968,-2.6534655349,-1.0299720638,0.2026438654,-0.5174012995,-0.6814155845,1.8590410574,4.8029395216,0.1726231661,1.7525786655,4.8029395216,1.3589082078,0.5852760789,-1.0971980941,1.7401807547,0.755464559,1.2497956793,-0.5693484145,-0.7864693817,-1.0969375635,-0.3147786608,7.3981456012,2.7331726195,3.9114137875,-1.3171117417,0.0365939314,7.3981456012,-1.5579656752,-0.755663473,1.1165308295,-10.268174066,5.4797535427,-1.0969375635,2.2189443711,0.4084083277,3.0140811114,1
-0.5857376603,-1.698961774,-0.6091564577,1.114642765,-1.0294495216,-0.3940960256,0.4209078469,-4.6642993876,-0.4463480278,-1.9784993976,-0.0565684756,-0.8653045948,-0.3692733537,2.2103807128,0.1011839644,0.1683448883,-0.5669986794,0.7856478262,-0.8449663703,-1.3189035191,0.2773703545,1.5953845447,-0.7396118126,0.5926224338,1.5953845447,1.080794301,-0.128535303,1.0388921601,2.2103807128,1.9903357252,-4.6642993876,0.4735418093,-0.5039163567,-4.4588018994,1.1790315708,0.4243273308,-0.9021052787,0.4476573572,1.2005878352,1.7049717586,0.4243273308,-5.7775219587,2.6534411081,-0.6060757731,1.3363639382,3.0739651029,-4.4588018994,-2.2247203883,1.3974479564,-4.3977845592,1
-0.9322504325,-2.4475231323,0.5910496389,-0.2800672088,-0.0788154298,4.7637094373,0.6003040031,6.7084775325,-0.7310883274,0.1339952474,-0.7979872128,0.3499709652,11.2025388001,-2.2456252291,-0.6166433643,-1.4884156949,-0.6418340674,0.1275662214,-0.8423898126,0.1958195102,2.4452516624,-0.8666039998,0.9549584213,1.9645741874,-0.8666039998,-1.0565360854,1.30329477,0.3374212582,-2.2456252291,-0.5111288002,6.7084775325,-1.8413607156,-1.5295456277,4.3375512604,-1.2930203411,-6.264435523,0.7361844368,0.3694859666,1.4237253734,-5.1437044791,-6.264435523,15.1781795097,-6.0240337524,0.9341670802,-0.4484922654,-5.4399439596,4.3375512604,12.7814374049,-2.2923446312,12.6177295199,0
0.9558644937,-1.8607475214,-3.3871503178,-0.9917248053,-1.8820254644,-0.6366551606,0.8189189679,-3.8816721309,-0.6552656414,2.5890264306,-0.2558051987,2.0195433641,3.5211352733,1.3142752965,-0.3808911493,1.2196893846,-2.2940563606,-0.7495782308,-1.6174972126,1.0739184845,-2.6324692458,2.5349159267,1.0198964716,-1.5426835894,2.5349159267,0.602316719,-0.3784742404,1.0990089236,1.3142752965,1.644549852,-3.8816721309,-0.5458424073,-0.0784685356,1.8088357439,-1.9231104918,4.9325676735,0.0941242987,1.4588562447,-0.1353070491,0.3466385202,4.9325676735,8.7850604553,-0.073902139,-2.969822618,1.0116664675,-2.6333093285,1.8088357439,-5.4959944398,0.4995814528,-0.1832677939,1
0.2380742148,-0.5294619098,0.709096941,-0.1153759197,-0.7643138197,0.3935907627,-0.1240984824,7.6039519119,-1.4665604629,-0.4388247665,0.7198983771,2.3491767276,-7.4931914101,-5.7186342729,-0.8959509264,-1.0920950199,2.3480846801,-2.1188697603,0.7612586023,0.5864463287,0.2915128827,-2.0002512256,-1.3017220004,1.8802740683,-2.0002512256,0.9719682263,-1.6196160568,-0.5888169596,-5.7186342729,1.2267352319,7.6039519119,-3.1049414624,0.459767487,-0.4586110788,4.1569464683,-1.7250015273,-0.6594264423,-2.0370892423,-0.7036637332,3.7552701333,-1.7250015273,3.5758719713,-0.141693905,0.9063615025,4.8221036548,-2.9852200372,-0.4586110788,2.992774194,-0.2248893812,0.8766396453,0
0.6843624568,-2.056491809,2.3223413521,-0.1110447324,-1.0420285851,0.0094954875,-0.1391361032,-4.1769145976,-3.7714815481,2.5913697669,-0.0605693671,-0.6971619108,4.015916195,-5.1452756548,1.3135439722,-1.8236042159,-1.0703227718,-0.9549027948,-0.0921521913,-0.6765844343,3.0347288569,0.3560464012,-0.980663769,5.3551236323,0.3560464012,0.4177280066,0.3077701111,0.2461784132,-5.1452756548,1.59235606,-4.1769145976,-0.2195287842,1.1307648249,5.3227389397,-0.1140283298,6.210237127,-1.528081698,5.285809146,1.7526314868,4.2569845785,6.210237127,10.7368036022,4.3115560202,2.2181685316,-3.0080287875,4.5626052259,5.3227389397,5.1915419919,-0.944267712,10.6087880845,1
-0.0918275069,3.3660650647,2.1848536743,-1.7508381137,-1.398893974,-0.4223235211,-0.5542668848,4.8256487158,9.7372250802,-1.6604589679,-0.0259077444,0.9685856544,10.3819067959,6.2516455406,-0.7740704662,-3.5540455892,1.6238829311,0.3769262523,-1.2697614373,0.5821756436,5.0180925357,-3.7771994853,0.1099545597,-1.0459216969,-3.7771994853,-0.7499040239,-0.6547372452,-1.5347515361,6.2516455406,0.7017533399,4.8256487158,1.8141325231,0.0973062923,4.4330863816,-1.8432173864,-7.7424009528,-2.3470545046,6.456193269,-0.8056672202,-3.9411458132,-7.7424009528,-10.7668889797,-3.4324402317,1.1041546402,0.8661997969,2.1959134762,4.4330863816,11.6428938111,0.9492966526,3.2794458413,0
0.6067755263,-3.6490847769,1.6723510705,-1.6295509574,0.5755861374,-4.0125616076,2.7098987683,5.0866848623,1.4491164915,-0.5491809548,-0.7323939297,1.0900892752,8.8336360844,7.2512515063,0.1543510926,-4.954872803,0.390838136,-0.5308850324,0.4114645982,0.6100057488,-3.8541476078,-0.3855366339,-0.5648405009,1.5034910432,-0.3855366339,0.4494841934,-0.0881385641,0.6943750144,7.2512515063,1.0827757392,5.0866848623,-0.4565426713,1.1161046403,3.0166629182,-1.508919984,0.5571700191,-0.5673081852,-2.9051401953,-0.0216865147,-0.9309987599,0.5571700191,-12.9668056798,1.1563239932,3.1569671646,-13.4421803469,5.7705754846,3.0166629182,-0.2584940748,-0.4694067772,3.2396759271,0
0.4488604092,0.9384075483,0.9779311206,0.9619445448,-0.2984149959,-1.8253479513,0.0169536789,-3.9048151515,1.8588084305,-2.7773745001,-0.8979310763,-0.9210029669,-0.6355797411,3.2899943419,0.0483757738,-0.533900458,-0.2639992341,-1.7090875795,0.3458890168,1.0580484487,1.3268172258,-0.860063867,0.5683488526,-3.8588938123,-0.860063867,0.948431516,1.6637322966,-0.5584512054,3.2899943419,-0.4913800996,-3.9048151515,0.7450005015,0.2335694635,-4.8808204222,-2.6417119961,-5.8051763618,-1.3225954057,-5.9730143541,-0.5570818309,-1.9530424361,-5.8051763618,-15.9097978758,3.6205373082,0.9257862684,0.7651952336,2.3767923415,-4.8808204222,-7.1917910731,-1.3914277391,-4.2707697563,1
0.6105620221,-2.8368680594,1.142675408,0.2069070319,0.1551103528,0.6920693275,2.1501830142,6.5633595633,3.3088715846,-4.5360240628,0.5607876701,0.2348563416,-0.1631628037,-0.1919799684,0.8276967107,-2.6851866028,1.0043346801,-1.3274053813,-0.2728037014,-1.5418472311,-0.7048294507,-2.2199329501,-1.8040711514,1.5362253574,-2.2199329501,0.6211886766,1.1702609147,1.0715244309,-0.1919799684,0.6404882842,6.5633595633,-2.9107221154,0.1065830367,0.5557229467,1.1034300883,-2.5234453059,0.4750394329,-5.5369919865,-0.220242244,2.6374221983,-2.5234453059,-0.8429944175,-3.0045941622,0.5713230166,3.184303216,-1.378050124,0.5557229467,8.1336684202,0.3329713662,1.9012081719,0
0.7671399096,-1.7706827031,2.7557460396,-1.2896871965,1.3244633136,1.4455372249,-1.2046506669,4.3282859341,3.4432486245,-1.7476349601,1.4894254899,0.121589117,4.0037410565,1.3477205599,1.7896499443,-1.9963256791,-0.7569197805,1.1432614137,1.8192008968,1.1030004211,3.0046664401,-0.610975318,-0.1266672259,-0.5402190659,-0.610975318,-0.7233839167,-0.8586334744,-0.3007929941,1.3477205599,0.1269823479,4.3282859341,-2.2265658959,-1.9935709752,2.5157445228,0.8539619023,-5.4521464676,-0.1355008946,2.0872494859,-0.5319010308,0.3597389016,-5.4521464676,1.0892638068,-2.0145620454,0.6363133639,3.1586839495,-0.7846951859,2.5157445228,6.5309946432,0.0858596939,2.7149821716,0
-1.2027379808,-1.3297268087,2.1170996085,-0.0036771296,-0.1578204432,-2.3859795267,-1.5075207308,1.0225468486,-4.5212866961,-0.942467076,-2.491498614,0.1346087166,-2.49942695,1.6987077038,0.3915511821,0.7902582891,0.1519711623,0.7196070536,-1.4867709927,-1.021360472,-2.1300078401,2.2233606087,-0.0325768187,-1.3007932962,2.2233606087,0.858565388,-0.6078057183,1.3568246997,1.6987077038,2.3972359875,1.0225468486,-0.6170712384,0.1817226858,-1.3574248623,-1.748811638,1.6690740447,-0.7461574419,-5.2401530458,0.1433965242,-3.4091112949,1.6690740447,-5.877497116,2.0880471365,-1.2002244193,-6.947948381,0.8936599898,-1.3574248623,-9.9725582919,-0.2947628496,-0.5261700137,1
1.1589297855,-1.9011625802,-0.3175859948,-0.7273305131,-0.5233939969,3.0365988503,-0.3543733425,-7.304808623,-0.3082138123,-0.6856934353,0.0187416792,0.7424954795,2.9196374002,-2.1658277962,0.8716661124,-0.7647685408,-2.3235910196,-0.0048753785,0.7192317145,-0.6459761765,4.3435577617,-2.8589842808,-0.7215323121,0.2333877391,-2.8589842808,0.5619481635,0.2796499131,1.0061702378,-2.1658277962,-0.1508555682,-7.304808623,2.4349325876,-2.3027598767,-2.0454360605,1.1150916064,-7.797961394,1.1534599351,2.5513468426,-1.7157709216,1.6748974976,-7.797961394,-1.8069030719,4.3455265366,2.2859733533,6.9369832303,0.8939307307,-2.0454360605,3.4154867357,0.8167469896,3.7806389924,1
1.0854396996,-4.4450208593,2.0570282036,0.5147769922,-0.4708880205,1.6243366598,-0.6195942988,-3.7027524045,-3.0383553265,-1.8157360704,-0.6430352504,-0.4671095923,-4.4645347143,-3.3014062228,0.1108619411,2.9865446719,0.362847035,-0.889660988,-1.9114872494,0.004811044,0.0515770265,-3.2681627809,0.1563553001,2.2489394508,-3.2681627809,0.7155233053,0.9153341761,-1.4796227459,-3.3014062228,0.2099301911,-3.7027524045,2.1205588044,0.5717618134,-1.0485750166,-0.0043465536,-3.0050725503,1.5924306087,-7.1444262297,0.2022679699,-0.8794801693,-3.0050725503,-0.2290737631,4.0598840792,0.8007124629,-0.3967644897,3.0019165012,-1.0485750166,-3.0037745276,-0.0569508746,4.6721636382,1
0.7066916054,-5.4811813393,-4.0604012475,1.2654214933,0.237406863,2.9455053017,-0.3938797963,-8.1065600353,1.0534612861,0.7460669369,0.0268749234,0.1715166013,13.5022826636,0.5890402585,1.3965862383,-1.9480750116,-0.2985765035,-0.3332780973,-0.323103874,0.2205553773,3.4749830752,-0.4972772383,-0.9673572211,0.9701314696,-0.4972772383,-0.2934730628,0.1809054561,1.1674107362,0.5890402585,-1.5006484373,-8.1065600353,3.5596994048,-0.1986372655,-1.6340096735,-0.7850829427,0.9489084268,0.3958828614,7.4952025531,-1.3536801592,2.011271762,0.9489084268,7.5995336456,0.3396220653,-0.5077569727,4.9794142409,0.2580577193,-1.6340096735,7.7914017344,-0.8082438025,7.6239129448,0
-1.3193282976,-1.1540005522,-3.8108779672,-0.1579432154,-0.6154959402,0.7962705536,1.1338742275,-2.4029207728,-1.8513105625,0.5418032182,1.7070193012,0.6129990444,8.8508667021,-3.1378858766,-0.4736736649,-2.2723378719,-0.4455878446,-1.3149030334,0.8020692525,-1.0319655146,1.0669255094,0.5795581336,-0.9949887821,4.9642526559,0.5795581336,1.1366413602,0.8781333394,-0.0560872147,-3.1378858766,0.4411343261,-2.4029207728,3.9075165797,1.012968023,2.3189255378,1.9173746812,2.2435316772,-0.8275653606,7.662474494,-2.2850702646,-0.5418053304,2.2435316772,7.9551053675,-2.0979107911,2.1719948433,-6.0371621521,0.211353557,2.3189255378,12.9779440943,-1.1336594865,12.3375566833,1
-0.2066805736,-3.8435370262,-2.1049761524,-1.411397338,-2.2621644326,3.0445233723,-0.5431278624,-7.9386099057,-3.1329976065,-0.1313186511,0.5552092042,3.0325387072,9.1129745746,0.8082635888,-0.6543611669,-1.5159812493,0.1760718113,1.9108749335,1.4685842028,-0.0501089314,2.8022338913,0.0642531133,0.0678245009,1.2421860404,0.0642531133,-0.3031170219,0.6222802591,-0.5740289932,0.8082635888,-0.3459376709,-7.9386099057,3.2470972082,-0.4498727397,-0.0805456176,-0.9737115234,4.1688141121,-0.0722601936,9.773643091,0.8591528204,1.9215498544,4.1688141121,6.1256703129,1.8318694639,-4.1931422489,7.8107532232,-1.7340459298,-0.0805456176,4.4801030056,0.4236129162,5.4580480479,1
2.4395851284,-1.9148007971,0.0125498492,-1.9743567596,-0.5734835681,1.1779729211,-0.6570245289,-5.1656269068,-6.765803879,-2.6696336271,-1.2713374623,1.2814882732,8.1049718655,-0.2221305874,0.6268472869,-4.7477613782,-1.0170902659,-0.8098772622,-1.8607588072,0.118083598,2.6115654534,2.5459510607,-0.64018537,2.8621801894,2.5459510607,-0.2788441448,-1.1878944206,1.1226905728,-0.2221305874,0.3988447971,-5.1656269068,2.82885617,2.0623220638,-0.4066636416,0.7607869829,3.6047262229,0.1816837543,9.2511297191,0.4877957457,1.1652884301,3.6047262229,-1.4629515506,1.7290008558,-0.584148363,-2.005570889,-0.2589469455,-0.4066636416,7.911894532,0.4923181871,8.478813124,1
-0.439718712,-5.5955312723,-0.5014914301,-0.331768475,0.8662708817,-3.718141677,0.8795999651,5.3839626328,8.8305343015,1.0736795709,-0.0278107293,0.1755740315,-2.3689819617,-2.3588193904,0.4459251019,1.3299854713,-0.0310690203,0.5199234658,-1.1447310482,1.3533957743,1.3737649331,-1.8494419943,-0.673793355,-0.4508858209,-1.8494419943,-0.504218391,-0.2860921199,0.8670983021,-2.3588193904,0.204389678,5.3839626328,-5.8868000441,-0.5908232385,1.1355173969,0.1311789655,-0.2770532656,0.4509087983,-7.5389846471,-0.7393897447,4.5451212131,-0.2770532656,9.129693761,0.928074025,-0.5281662593,6.860056689,2.0308445095,1.1355173969,-3.928127585,1.6361329182,1.0989283813,1
-1.9124783227,-2.7488310187,-2.7989408548,-1.6835853828,1.0849995363,1.2068131034,2.3377308928,-8.5263329325,5.8543107179,1.9571841404,-1.6017012453,-0.3326347902,4.1591442512,1.6487137414,1.0898662569,3.1675965261,1.2117542808,0.018704604,1.0522501044,-0.9531501638,0.1176768626,-0.5495033032,0.1626972173,0.7790120987,-0.5495033032,1.9330098726,-1.0557494157,-0.2550481309,1.6487137414,-1.4171553683,-8.5263329325,-2.7940018526,0.918436773,3.0329561902,-2.4016452268,0.0614407973,0.5463766849,-0.3783672302,0.1655705316,3.5358113918,0.0614407973,12.3108796616,2.807058244,-2.9540380271,12.0087880778,1.2705572732,3.0329561902,-2.1984026394,-1.4788069134,-3.2268666744,1
0.4956077412,-0.9559813367,-2.5254583935,-3.4135516679,2.8088182188,1.7909152654,1.7915872416,-6.7308236335,2.7280006053,-3.3725510635,0.7004449891,0.0565225106,3.3905617394,1.2880210896,-1.0352985453,1.3183791244,0.1120600785,-0.8998758226,-1.0561028593,-1.6887458092,0.7759721372,-0.730261168,-0.8233873437,-0.4329944972,-0.730261168,3.3836337775,-0.8317169494,-0.17847991,1.2880210896,1.4620793932,-6.7308236335,3.7208826309,-1.4863615308,-2.9077918216,-0.4241310508,-5.5941527968,-1.5371348961,-1.7921842332,0.6559683833,-2.6023888269,-5.5941527968,-3.4460722854,-1.1159977334,0.8756288994,0.6127518261,0.6966918387,-2.9077918216,4.1614197966,-0.9115268043,1.5472774269,0
1.1008210578,-0.9306135497,2.0518332765,0.4055934331,-0.1212081201,-2.39433761,1.4247636523,0.7672149509,-4.9188551257,-0.0982853477,0.6661600345,0.2524383079,-3.6730366604,0.6234036973,-0.9162658485,-0.4927408867,-1.1973539502,0.2049509974,-1.0396911272,1.3457701574,-0.8804156501,2.9060995026,-0.4004352606,1.9847554929,2.9060995026,-1.212340844,0.3957653439,0.7030535844,0.6234036973,0.2276000739,0.7672149509,-1.076877651,-0.1725746969,-1.6287897943,1.6844740384,5.6318821089,-1.0012187972,1.5114247347,0.0890455033,1.5811978762,5.6318821089,-4.3085861775,3.3984439284,-0.9345752198,-4.5832644975,3.3376799295,-1.6287897943,-5.4294894228,-1.3889601579,-2.5933501957,1
-0.254222213,1.6766375081,-0.6377305669,-0.6538169781,-0.138390966,-0.7127906476,0.9788976235,-0.2952403716,0.1795899144,-0.2371136077,-0.9716032632,-0.1648111828,2.0053864989,0.3060105413,-0.383410095,-3.0715729292,-1.7980628126,-0.8444542064,-0.6970064048,1.4874875901,1.6267445758,2.5270226144,-1.6015013363,1.5238848989,2.5270226144,-1.2233519876,0.6834746234,-0.1848430867,0.3060105413,0.7632225497,-0.2952403716,-0.420700567,-0.5967437355,-0.5555809975,3.3272263606,0.9770544359,1.2680932401,7.6481490274,-0.7183029576,3.3166418225,0.9770544359,-2.154448678,-0.0944496824,1.780659566,-0.8768926324,1.2712241228,-0.5555809975,6.1360583323,-0.435047764,-1.0621527472,0
0.813883306,-5.1121247707,-0.8137288477,0.6580148054,-0.5901905413,3.1576153542,0.289006828,-2.4088106121,-7.0338606733,-1.4955716302,1.0121056293,-0.1077212423,-0.6545412349,-1.9063323246,0.953772888,-1.226801554,-0.390048664,-0.9249097024,0.1091010737,-0.4463800641,-2.9374512423,2.2210790019,0.4171796889,0.0345011787,2.2210790019,-0.3426305715,-1.3956090837,0.0975657578,-1.9063323246,-1.1053756549,-2.4088106121,0.3305625435,-0.4941089297,-4.0804128701,2.5701762709,0.8773868413,0.1985016872,-2.1312685391,0.9168745245,3.007081525,0.8773868413,2.8248759456,-0.0802305788,1.5972794427,-2.3729270785,-2.7625385865,-4.0804128701,-0.0619712849,0.5827034913,0.9047130982,0
0.2099531735,-4.3508601982,2.6328887791,0.6483170933,0.0330528483,-1.4982062295,2.3011838385,1.8939674081,-0.0092466097,-5.5708724462,0.4678342596,-0.5987765287,-5.7080474143,-1.1942111918,0.7697948182,-4.3956413291,-1.1424609214,-0.8517909797,0.016686966,0.9692808794,-3.6836806446,-4.492047924,1.2524465847,-3.3593275982,-4.492047924,0.4119757167,0.4896739849,1.2946952096,-1.1942111918,2.0285559368,1.8939674081,-2.5475632197,-2.2495304193,-1.9951914741,-1.4379941113,-7.2894868249,-0.3834074966,-17.7658255831,-0.0629783407,4.2458961795,-7.2894868249,-15.4747848301,3.9198251595,4.7404235166,-0.1089548293,-0.9207885157,-1.9951914741,-5.4136456533,-0.4868652967,1.2428573608,0
1.6347246649,0.2206952923,-1.6361516651,-0.558187473,1.5945232339,0.4161195481,-1.4175187216,-3.7017695,-4.5142753793,1.2467655745,1.0139782561,0.3397752439,8.132311194,-2.6769279562,-0.5540074193,-2.7921836786,-0.6598327739,-0.8245734353,-1.7058648749,0.6006899953,1.7196622014,3.2946298968,-0.1545750183,0.2423521624,3.2946298968,-0.2866184304,0.9245280179,-0.4839086867,-2.6769279562,0.2480174667,-3.7017695,0.1833471263,0.816678019,0.3075435665,-0.9112235205,-1.3247273036,2.358134953,2.7919594954,-0.2054263536,-1.7057666032,-1.3247273036,5.3094464086,0.3674573101,3.1313435393,-5.7830617035,-1.7883491431,0.3075435665,3.3542589556,-1.4000227123,8.5519980748,0
